month,project,version,trade_size_bin,candidate_trade_events,attacked_trade_events,unattacked_trade_events,candidate_volume_usd,attacked_volume_usd,avg_trade_size_usd,min_trade_size_usd,max_trade_size_usd,attack_rate_pct
2024-01-01 00:00:00.000 UTC,1inch-LOP,3.0,09_25000_50000,1271,0,1271,4.515358204086404e+07,0,35526.0283563053,25004.475,49997.85962735578,0
2024-01-01 00:00:00.000 UTC,1inch-LOP,3.0,10_50000_100000,567,0,567,3.853912547795955e+07,0,67970.23893820027,50003.60621499999,99983.5,0
2024-01-01 00:00:00.000 UTC,1inch-LOP,3.0,11_100000_plus,397,0,397,1.1374026241153544e+08,0,286499.40154039155,100026.7491786949,2.7750866530299555e+06,0
2024-01-01 00:00:00.000 UTC,airswap,swap_erc20_v4,01_<100,3116,0,3116,135583.52341215388,0,43.51204217334848,4.408771559509827e-08,99.99985147160989,0
2024-01-01 00:00:00.000 UTC,airswap,swap_erc20_v4,02_100_250,2607,0,2607,427206.7675416671,0,163.86910914525012,100.00337379144825,249.98393133758793,0
2024-01-01 00:00:00.000 UTC,airswap,swap_erc20_v4,03_250_500,2081,0,2081,778491.5691159465,0,374.0949395079032,250.0055782391904,499.98596837376084,0
2024-01-01 00:00:00.000 UTC,airswap,swap_erc20_v4,04_500_1000,2180,0,2180,1.5754708046112559e+06,0,722.6930296381908,500.00400874473667,999.9964492870241,0
2024-01-01 00:00:00.000 UTC,airswap,swap_erc20_v4,05_1000_2500,2884,0,2884,4.643214428283511e+06,0,1609.9911332467098,1000.0116122349503,2499.9826251546006,0
2024-01-01 00:00:00.000 UTC,airswap,swap_erc20_v4,06_2500_5000,1440,0,1440,5.150198929290498e+06,0,3576.527034229512,2500.4657365124926,4999.971431941543,0
2024-01-01 00:00:00.000 UTC,airswap,swap_erc20_v4,07_5000_10000,1006,0,1006,7.084515962026544e+06,0,7042.262387700342,5000.03596253474,9999.065325458663,0
2024-01-01 00:00:00.000 UTC,airswap,swap_erc20_v4,08_10000_25000,735,0,735,1.1252582194626905e+07,0,15309.63563894817,10000.382359660993,24997.059044303882,0
2024-01-01 00:00:00.000 UTC,airswap,swap_erc20_v4,09_25000_50000,232,0,232,8.347878563977536e+06,0,35982.23518955834,25011.0528696616,49996.289403574796,0
2024-01-01 00:00:00.000 UTC,airswap,swap_erc20_v4,10_50000_100000,99,0,99,6.745074976874836e+06,0,68132.0704734832,50007.663009266405,99979.99739047518,0
2024-01-01 00:00:00.000 UTC,airswap,swap_erc20_v4,11_100000_plus,104,0,104,3.1551384881624635e+07,0,303378.70078485226,100027.05286281397,1.9920648402968447e+06,0
2024-01-01 00:00:00.000 UTC,apeswap,1,01_<100,17,0,17,83.84809059507359,0,4.932240623239623,0.08098678697078865,12.674856485467044,0
2024-01-01 00:00:00.000 UTC,balancer,1,01_<100,1815,0,1815,63243.626756347745,0,34.844973419475345,7.117796902156028e-06,99.97252261400297,0
2024-01-01 00:00:00.000 UTC,balancer,1,02_100_250,1298,5,1293,213888.74080103257,882.3642047615546,164.78331340603435,100.01235911649466,249.8863721049,0.3852080123266564
2024-01-01 00:00:00.000 UTC,balancer,1,03_250_500,1420,22,1398,524080.5157635754,8776.429266039799,369.07078574899674,250.0119050072,499.9890031635464,1.5492957746478873
2024-01-01 00:00:00.000 UTC,balancer,1,04_500_1000,1673,27,1646,1.1884568932194586e+06,20791.36838850726,710.3747120259765,500.1069050595164,999.93016711259,1.6138673042438731
2024-01-01 00:00:00.000 UTC,balancer,1,05_1000_2500,1936,42,1894,3.0565914216281837e+06,62716.202830704315,1578.817883072409,1000.032481353879,2499.976314,2.169421487603306
2024-01-01 00:00:00.000 UTC,balancer,1,06_2500_5000,661,11,650,2.231191981043529e+06,41065.75627145174,3375.479547720922,2500.120491,4998.953069818721,1.6641452344931922
2024-01-01 00:00:00.000 UTC,balancer,1,07_5000_10000,435,6,429,2.996557829068826e+06,40570.38850135684,6888.638687514543,5001.23,9996.10996448313,1.3793103448275863
2024-01-01 00:00:00.000 UTC,balancer,1,08_10000_25000,2133,9,2124,4.095922574973764e+07,120038.71877018691,19202.63748229613,10001.250940932894,24998.853991016393,0.42194092827004215
2024-01-01 00:00:00.000 UTC,balancer,1,09_25000_50000,2415,5,2410,8.082460106874263e+07,228160.79174034344,33467.74371376506,25005.414150121407,49976.22798,0.2070393374741201
2024-01-01 00:00:00.000 UTC,balancer,1,10_50000_100000,451,14,437,2.9656252047230758e+07,992349.716772672,65756.65642401499,50002.20134497044,99957.3743624945,3.1042128603104215
2024-01-01 00:00:00.000 UTC,balancer,1,11_100000_plus,111,5,106,2.0207902319901746e+07,1.1664422451088028e+06,182053.17405316888,100092.21813423648,592930.6465682363,4.504504504504505
2024-01-01 00:00:00.000 UTC,balancer,2,01_<100,2093,2,2091,88491.1065505217,120.18312605559939,42.279554013627184,8.565119601e-15,99.99405,0.09555661729574773
2024-01-01 00:00:00.000 UTC,balancer,2,02_100_250,2236,3,2233,384060.80329851224,433.92254091093463,171.76243439110564,100.001911520862,249.96330842688798,0.13416815742397137
2024-01-01 00:00:00.000 UTC,balancer,2,03_250_500,2464,24,2440,908809.6066752952,10552.082289695565,368.83506764419445,250.15172707639258,499.99744490263197,0.974025974025974
2024-01-01 00:00:00.000 UTC,balancer,2,04_500_1000,3674,58,3616,2.6554151562543744e+06,41461.879924307155,722.7586162913376,500.080463554125,999.9768894990143,1.5786608600979857
2024-01-01 00:00:00.000 UTC,balancer,2,05_1000_2500,7999,83,7916,1.3856632854270596e+07,146357.96073072657,1732.295643739292,1000.0233864650778,2499.8619890004097,1.037629703712964
2024-01-01 00:00:00.000 UTC,balancer,2,06_2500_5000,7140,131,7009,2.5268155496637445e+07,480864.5621283806,3538.9573524702305,2500.0638579264696,4999.925854289984,1.8347338935574231
2024-01-01 00:00:00.000 UTC,balancer,2,07_5000_10000,4442,88,4354,3.1245342162783124e+07,626962.8451752367,7034.070725525242,5000.087401765424,9999.957218170166,1.9810895992796038
2024-01-01 00:00:00.000 UTC,balancer,2,08_10000_25000,2749,76,2673,4.235278468426876e+07,1.2466337046996898e+06,15406.61501792243,10000.0264963488,24998.557582276324,2.7646416878865043
2024-01-01 00:00:00.000 UTC,balancer,2,09_25000_50000,821,39,782,2.9418068497084145e+07,1.3901596666604625e+06,35831.99573335462,25007.7819615811,49998.25894334738,4.750304506699147
2024-01-01 00:00:00.000 UTC,balancer,2,10_50000_100000,603,19,584,4.2223328934368566e+07,1.3419601431229278e+06,70022.10436877042,50002.93011971675,99903.24628106145,3.150912106135987
2024-01-01 00:00:00.000 UTC,balancer,2,11_100000_plus,1304,48,1256,7.847153686784284e+08,2.834981650453472e+07,601775.5894773224,100068.42521888131,1.134665210464008e+07,3.6809815950920246
2024-01-01 00:00:00.000 UTC,bancor,1,01_<100,486,0,486,20878.744405265392,0,42.96037943470245,9.601366548525856e-06,99.98027083400895,0
2024-01-01 00:00:00.000 UTC,bancor,1,02_100_250,741,0,741,128003.97828741232,0,172.7449099695173,100.27248426965411,249.68115502665202,0
2024-01-01 00:00:00.000 UTC,bancor,1,03_250_500,986,1,985,372997.58664463396,282.51017306379356,378.29369842254965,250.17746198175502,499.7431311903263,0.10141987829614604
2024-01-01 00:00:00.000 UTC,bancor,1,04_500_1000,1456,0,1456,1.0481755754499898e+06,0,719.9008073145534,500.00449999999995,999.991329446435,0
2024-01-01 00:00:00.000 UTC,bancor,1,05_1000_2500,2282,3,2279,3.5611533960561347e+06,4637.1920939784795,1560.5404890692967,1000.1830493339339,2499.6665981626074,0.13146362839614373
2024-01-01 00:00:00.000 UTC,bancor,1,06_2500_5000,1183,0,1183,4.289779101593383e+06,0,3626.186899064567,2504.608003595911,4999.816384000001,0
2024-01-01 00:00:00.000 UTC,bancor,1,07_5000_10000,1484,1,1483,1.0766076640471265e+07,8414.176114642827,7254.768625654491,5000.1108,9999.452474351201,0.06738544474393532
2024-01-01 00:00:00.000 UTC,bancor,1,08_10000_25000,750,4,746,9.905491085410694e+06,46720.68142918086,13207.321447214259,10000.0740434584,24655.2498,0.5333333333333333
2024-01-01 00:00:00.000 UTC,bancor,1,09_25000_50000,14,0,14,422048.59462508373,0,30146.32818750598,25260.2756291222,40771.8646800372,0
2024-01-01 00:00:00.000 UTC,bancor,1,10_50000_100000,1,0,1,56354.8975234201,0,56354.8975234201,56354.8975234201,56354.8975234201,0
2024-01-01 00:00:00.000 UTC,bancor,1,11_100000_plus,2,0,2,714277.9290939154,0,357138.9645469577,356168.56591074564,358109.36318316974,0
2024-01-01 00:00:00.000 UTC,bancor,3,01_<100,14,0,14,497.8112221833559,0,35.557944441668276,0.18806001676478729,99.55297182644651,0
2024-01-01 00:00:00.000 UTC,bancor,3,02_100_250,16,0,16,3002.8313534903023,0,187.6769595931439,135.69729208662454,232.5183857811971,0
2024-01-01 00:00:00.000 UTC,bancor,3,03_250_500,63,0,63,25207.206207463605,0,400.11438424545406,254.57615333952103,498.1553052998328,0
2024-01-01 00:00:00.000 UTC,bancor,3,04_500_1000,192,0,192,142014.11472890177,0,739.6568475463633,504.32253835542787,999.8022389096645,0
2024-01-01 00:00:00.000 UTC,bancor,3,05_1000_2500,271,0,271,426133.05640154803,0,1572.4467025887382,1000.2504493051531,2487.6849289712773,0
2024-01-01 00:00:00.000 UTC,bancor,3,06_2500_5000,125,1,124,429511.2301353362,3944.406351540333,3436.08984108269,2558.53683475771,4999.237808426533,0.8
2024-01-01 00:00:00.000 UTC,bancor,3,07_5000_10000,303,0,303,2.4513066122578788e+06,0,8090.120832534253,5000.603278772476,9999.986760000002,0
2024-01-01 00:00:00.000 UTC,bancor,3,08_10000_25000,796,0,796,1.1188770362706557e+07,0,14056.244174254469,10000.175640000001,24928.236770373765,0
2024-01-01 00:00:00.000 UTC,bancor,3,09_25000_50000,41,0,41,1.2929968403238822e+06,0,31536.508300582493,25047.8182911582,46365.940679876105,0
2024-01-01 00:00:00.000 UTC,bancor,3,10_50000_100000,3,0,3,184829.67861218876,0,61609.892870729585,54244.21765127642,75716.03133681917,0
2024-01-01 00:00:00.000 UTC,bancor,3,11_100000_plus,3,1,2,750099.5885689589,122753.147735689,250033.19618965298,122753.147735689,313673.37725332356,33.33333333333333
2024-01-01 00:00:00.000 UTC,carbon_defi,1,01_<100,55,0,55,1529.6152709844423,0,27.81118674517168,1.73837018861337e-06,97.92667068412801,0
2024-01-01 00:00:00.000 UTC,carbon_defi,1,02_100_250,25,0,25,4093.9318691155445,0,163.75727476462177,100.12418359899999,243.43162207551003,0
2024-01-01 00:00:00.000 UTC,carbon_defi,1,03_250_500,24,0,24,8727.24254154608,0,363.63510589775336,257.91628062170196,478.891088852448,0
2024-01-01 00:00:00.000 UTC,carbon_defi,1,04_500_1000,34,0,34,24495.461566461927,0,720.4547519547625,502.84808088,988.72120089904,0
2024-01-01 00:00:00.000 UTC,carbon_defi,1,05_1000_2500,31,0,31,49368.464601388536,0,1592.5311161738236,1015.6515747193697,2477.4845032577214,0
2024-01-01 00:00:00.000 UTC,carbon_defi,1,06_2500_5000,16,0,16,50171.56541383238,0,3135.722838364524,2557.519488433284,4925.023984139729,0
2024-01-01 00:00:00.000 UTC,carbon_defi,1,07_5000_10000,14,0,14,96785.39809074166,0,6913.242720767261,5016.8426072534,9058.182516,0
2024-01-01 00:00:00.000 UTC,carbon_defi,1,08_10000_25000,10,0,10,161696.08645628512,0,16169.608645628512,12491.402056998122,21295.728350391502,0
2024-01-01 00:00:00.000 UTC,carbon_defi,1,09_25000_50000,3,0,3,105595.55481359923,0,35198.51827119974,25185.686474992144,44261.90541055459,0
2024-01-01 00:00:00.000 UTC,clipper,4,01_<100,284,0,284,18684.06012628332,0,65.7889441066314,1.0255105907,99.994762703284,0
2024-01-01 00:00:00.000 UTC,clipper,4,02_100_250,454,0,454,77026.84879847443,0,169.66266255170578,100.00381232921791,249.59143636937807,0
2024-01-01 00:00:00.000 UTC,clipper,4,03_250_500,396,0,396,149313.8043681336,0,377.0550615356909,250.00137923936418,499.994192383917,0
2024-01-01 00:00:00.000 UTC,clipper,4,04_500_1000,513,0,513,386258.23612681165,0,752.94003143628,500.01821043984285,999.996,0
2024-01-01 00:00:00.000 UTC,clipper,4,05_1000_2500,1020,0,1020,1.7144366635221157e+06,0,1680.8202583550153,1000.0825339566734,2499.894190371173,0
2024-01-01 00:00:00.000 UTC,clipper,4,06_2500_5000,900,0,900,3.246884829766197e+06,0,3607.64981085133,2500.0313060761287,4999.67560051395,0
2024-01-01 00:00:00.000 UTC,clipper,4,07_5000_10000,861,0,861,5.980309370647306e+06,0,6945.771626768067,5000.136420731972,9999.9745559651,0
2024-01-01 00:00:00.000 UTC,clipper,4,08_10000_25000,893,0,893,1.377639943216347e+07,0,15427.099028178578,10001.035082038377,24997.80898331118,0
2024-01-01 00:00:00.000 UTC,clipper,4,09_25000_50000,233,0,233,7.954151548371086e+06,0,34137.989477987496,25020.305883978508,49973.45369280555,0
2024-01-01 00:00:00.000 UTC,clipper,4,10_50000_100000,47,0,47,3.041950809792514e+06,0,64722.357655159874,50057.3109564782,96015.9303228832,0
2024-01-01 00:00:00.000 UTC,clipper,4,11_100000_plus,10,0,10,1.8389060370054042e+06,0,183890.60370054044,109125.26251549464,501885.0238793878,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Meta,01_<100,158,1,157,6290.960827935465,40.07158793068871,39.81620777174345,1.000569e-06,99.40758706620001,0.6329113924050633
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Meta,02_100_250,162,0,162,27120.336808276912,0,167.40948647084514,100.08030000000001,249.43810852957196,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Meta,03_250_500,154,0,154,58538.05915088124,0,380.11726721351454,250.18801167888,499.563142874444,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Meta,04_500_1000,340,0,340,243933.85421436655,0,717.4525123951958,500.115935705654,999.806099794489,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Meta,05_1000_2500,444,1,443,756080.607283893,1949.159717174094,1702.8842506393987,1000.3930303095322,2497.0062414083504,0.22522522522522523
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Meta,06_2500_5000,464,1,463,1.7371588199568016e+06,3301.906203892628,3743.876767148279,2501.135871692912,4999.623560384256,0.21551724137931033
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Meta,07_5000_10000,512,0,512,3.829889592647831e+06,0,7480.253110640295,5002.663157552731,9994.324677463184,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Meta,08_10000_25000,675,0,675,1.0928821439420776e+07,0,16190.846576919668,10000.954457699374,24998.599178371824,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Meta,09_25000_50000,427,2,425,1.5106604412917538e+07,56652.977149296086,35378.464667254186,25000.210761446157,49987.29333500984,0.468384074941452
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Meta,10_50000_100000,394,0,394,2.9472261086663276e+07,0,74802.69311335857,50013.73927229468,99994.4945726062,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Meta,11_100000_plus,373,4,369,9.271876842507353e+07,1.2779886949387388e+06,248575.78666239552,100043.2161279022,4.1046618406681255e+06,1.0723860589812333
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Plain,01_<100,206,0,206,8603.217878325444,0,41.763193584104094,2.2682600000000002e-07,99.79629984202815,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Plain,02_100_250,244,0,244,40790.28195171975,0,167.17328668737602,100.19418228592501,249.49076554824384,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Plain,03_250_500,280,0,280,102809.24023606976,0,367.17585798596343,250.12464571624125,499.95316090171696,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Plain,04_500_1000,501,0,501,364953.1344660197,0,728.449370191656,501.19600631352233,999.7911802006173,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Plain,05_1000_2500,773,0,773,1.285436819535837e+06,0,1662.9195595547699,1000.7278456916819,2491.3723108400072,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Plain,06_2500_5000,851,0,851,3.081192293996422e+06,0,3620.6724958829873,2500.125833877675,4995.316787686123,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Plain,07_5000_10000,662,4,658,4.731798384672781e+06,26967.863079172603,7147.731698901483,5011.76567699484,9992.290188899546,0.6042296072507553
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Plain,08_10000_25000,776,7,769,1.2334179578327892e+07,119755.5869023345,15894.561312278212,10000.311740538069,24995.983571632343,0.902061855670103
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Plain,09_25000_50000,393,7,386,1.39246387974878e+07,232014.26785688134,35431.65088419287,25002.619803886,49893.806283779384,1.7811704834605597
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Plain,10_50000_100000,231,9,222,1.5730119830998564e+07,644314.8913067296,68095.75684414963,50074.00653043382,99979.88906067784,3.896103896103896
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Plain,11_100000_plus,201,9,192,4.635143911872551e+07,1.911458034884074e+06,230604.1747200274,100136.24833343299,3.0477602908740286e+06,4.477611940298507
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Stableswap Plain,01_<100,75,0,75,2702.7958954556125,0,36.037278606074835,7.006089999999999e-06,99.98591590603799,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Stableswap Plain,02_100_250,85,0,85,13981.518858712509,0,164.48845716132362,100.02330518661756,249.7769865492,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Stableswap Plain,03_250_500,69,0,69,25345.511427525205,0,367.32625257282905,250.82986971679773,499.756,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Stableswap Plain,04_500_1000,163,0,163,121872.77410048469,0,747.6857306778202,500.325326729598,999.9510981624361,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Stableswap Plain,05_1000_2500,434,0,434,730082.5869117972,0,1682.217942193081,1000.2259805981192,2494.60813612328,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Stableswap Plain,06_2500_5000,590,0,590,2.23274043838394e+06,0,3784.30582776939,2500.0366048785872,4999.942805785574,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Stableswap Plain,07_5000_10000,1603,0,1603,1.2582982469589347e+07,0,7849.645957323361,5000.185,9999.811279580985,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Stableswap Plain,08_10000_25000,3949,2,3947,6.249566653390777e+07,38558.874619928814,15825.694234972847,10000.037674956728,24994.524999999998,0.05064573309698658
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Stableswap Plain,09_25000_50000,1530,1,1529,5.49363806243952e+07,42704.145957934874,35906.13112705568,25002.931279391905,49998.915427530774,0.065359477124183
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Stableswap Plain,10_50000_100000,1092,2,1090,7.825749674893048e+07,175291.64675106516,71664.37431220741,50000.60075475634,99999.65700101582,0.18315018315018314
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Stableswap Plain,11_100000_plus,1587,7,1580,4.467787312337942e+08,3.919421512808857e+06,281524.0902544387,100008.39999999998,4.635127150053636e+06,0.4410838059231254
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Stableswap Plain NG,01_<100,81,0,81,3764.688378664743,0,46.477634304503,0.46092892591533074,99.9224,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Stableswap Plain NG,02_100_250,92,0,92,16467.044199766184,0,178.98961086702374,100.05723192852808,249.55864703633964,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Stableswap Plain NG,03_250_500,85,0,85,32267.385134749038,0,379.61629570292985,255.24214716958852,498.3693185631158,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Stableswap Plain NG,04_500_1000,136,0,136,96662.16054784096,0,710.7511804988306,500.2201147417126,999.6960161186549,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Stableswap Plain NG,05_1000_2500,286,0,286,500059.9304603681,0,1748.4612953159724,1001.096,2497.7998093868277,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Stableswap Plain NG,06_2500_5000,211,0,211,805586.4280108673,0,3817.945156449608,2510.6545948666803,4995.391798919651,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Stableswap Plain NG,07_5000_10000,301,0,301,2.2166879952089097e+06,0,7364.411944215647,5001.30928444916,9999.902847062063,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Stableswap Plain NG,08_10000_25000,437,0,437,7.150959202384135e+06,0,16363.75103520397,10006.2,24957.268220240585,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Stableswap Plain NG,09_25000_50000,247,0,247,9.022235560620436e+06,0,36527.269476196096,25009.41271424263,49991.6951848798,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Stableswap Plain NG,10_50000_100000,243,0,243,1.7823114443832643e+07,0,73346.14997461993,50030.628303549,99955.29441363207,0
2024-01-01 00:00:00.000 UTC,curve,Factory V1 Stableswap Plain NG,11_100000_plus,310,0,310,9.118897595718813e+07,0,294157.98695867136,100027.06066354628,1.997252359027782e+06,0
2024-01-01 00:00:00.000 UTC,curve,Factory V2,01_<100,307,0,307,15747.04485252401,0,51.293305708547265,0.0016635736860758144,99.97866450000001,0
2024-01-01 00:00:00.000 UTC,curve,Factory V2,02_100_250,412,0,412,70934.07146220782,0,172.1700763645821,100.15367999999998,249.59568000000002,0
